rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart,img_link
1,1,Mariah Carey,Vision Of Love,NA,NA,NA,2,2LAST WEEK,10WEEKS ON CHART,NA
2,2,Billy Idol,"Cradle Of Love (From ""Ford Fairlane"")",3,14,NA,NA,NA,NA,billy-idol-ygh-53x53.jpg
3,3,Johnny Gill,Rub You The Right Way,4,13,NA,NA,NA,NA,johnny-gill-53x53.jpg
4,4,Snap!,The Power,6,13,NA,NA,NA,NA,snap-71d-53x53.jpg
5,1,Glenn Medeiros Featuring Bobby Brown,She Ain't Worth It,1,12,NA,NA,NA,NA,glenn-medeiros-jqh-53x53.jpg
6,6,Tyler Collins,Girls Nite Out,7,15,NA,NA,NA,NA,tyler-collins-eo1-53x53.jpg
7,7,Michael Bolton,When I'm Back On My Feet Again,8,11,NA,NA,NA,NA,michael-bolton-53x53.jpg
8,8,Sweet Sensation,If Wishes Came True,11,8,NA,NA,NA,NA,sweet-sensation-e7v-53x53.jpg
9,2,En Vogue,Hold On,5,14,NA,NA,NA,NA,en-vogue-ps1-53x53.jpg
10,10,Poison,Unskinny Bop,15,5,NA,NA,NA,NA,poison-53x53.jpg
11,11,Janet Jackson ,Come Back To Me,18,6,NA,NA,NA,NA,janet-jackson-exg-53x53.jpg
12,12,Go West,"King Of Wishful Thinking (From ""Pretty Woman"")",12,12,NA,NA,NA,NA,go-west-kjg-53x53.jpg
13,10,Madonna,Hanky Panky,10,6,NA,NA,NA,NA,madonna-53x53.jpg
14,14,Keith Sweat,Make You Sweat,16,10,NA,NA,NA,NA,keith-sweat-53x53.jpg
15,15,Bell Biv DeVoe,Do Me!,26,6,NA,NA,NA,NA,bell-biv-devoe-221-53x53.jpg
16,16,The Time,Jerk Out,21,6,NA,NA,NA,NA,bb-placeholder-new.jpg?28769be5cab2747d40a1
17,17,Faith No More,Epic,25,7,NA,NA,NA,NA,faith-no-more-53x53.jpg
18,18,Seduction,Could This Be Love,24,9,NA,NA,NA,NA,seduction-tw8-53x53.jpg
19,19, M.C. Hammer,Have You Seen Her,27,6,NA,NA,NA,NA,bb-placeholder-new.jpg?28769be5cab2747d40a1
20,8,Depeche Mode,Enjoy The Silence,9,17,NA,NA,NA,NA,depeche-mode-53x53.jpg
21,19,Motley Crue,Don't Go Away Mad (Just Go Away),19,10,NA,NA,NA,NA,bb-placeholder-new.jpg?28769be5cab2747d40a1
22,22,Jon Bon Jovi,"Blaze Of Glory (From ""Young Guns II"") ",36,3,NA,NA,NA,NA,jon-bon-jovi-59q-53x53.jpg
23,23,Wilson Phillips,Release Me,32,6,NA,NA,NA,NA,wilson-phillips-531-53x53.jpg
24,14,Lisa Stansfield,You Can't Deny It,14,11,NA,NA,NA,NA,lisa-stansfield-yvw-53x53.jpg
25,14,Mellow Man Ace,Mentirosa,20,13,NA,NA,NA,NA,mellow-man-ace-p6r-53x53.jpg
26,1,Roxette,"It Must Have Been Love (From ""Pretty Woman"")",17,18,NA,NA,NA,NA,roxette-cd8-53x53.jpg
27,27,Luke Featuring The 2 Live Crew,Banned In The U.S.A.,41,3,NA,NA,NA,NA,luke-p9m-53x53.jpg
28,28,Bad English,Possession,30,9,NA,NA,NA,NA,bad-english-knp-53x53.jpg
29,29,Bruce Hornsby & The Range,Across The River,33,7,NA,NA,NA,NA,bruce-hornsby-vac-53x53.jpg
30,1,New Kids On The Block,Step By Step,13,11,NA,NA,NA,NA,new-kids-on-the-block-53x53.jpg
31,31,Lightning Seeds,Pure,31,12,NA,NA,NA,NA,bb-placeholder-new.jpg?28769be5cab2747d40a1
32,32,Heart,I Didn't Want To Need You,34,7,NA,NA,NA,NA,heart-2lh-53x53.jpg
33,3,Bell Biv DeVoe,Poison,23,18,NA,NA,NA,NA,bell-biv-devoe-221-53x53.jpg
34,34,Aerosmith,The Other Side,37,7,NA,NA,NA,NA,aerosmith-7n5-53x53.jpg
35,35,Stevie B,Love And Emotion,39,6,NA,NA,NA,NA,stevie-b-ir7-53x53.jpg
36,4,Taylor Dayne,I'll Be Your Shelter,22,14,NA,NA,NA,NA,taylor-dayne-j3h-53x53.jpg
37,NA,New Kids On The Block ,Tonight,NA,NA,NA,NA,NA,NA,new-kids-on-the-block-53x53.jpg
38,38,Babyface,My Kinda Girl,38,8,NA,NA,NA,NA,babyface-qq8-53x53.jpg
39,1,Wilson Phillips,Hold On,29,21,NA,NA,NA,NA,wilson-phillips-531-53x53.jpg
40,40,Kyper,Tic-Tac-Toe,43,6,NA,NA,NA,NA,kyper-4ia-53x53.jpg
41,41,The West Coast Rap All-Stars,We're All In the Same Gang,46,7,NA,NA,NA,NA,bb-placeholder-new.jpg?28769be5cab2747d40a1
42,42,Brother Beyond,The Girl I Used To Know,42,7,NA,NA,NA,NA,bb-placeholder-new.jpg?28769be5cab2747d40a1
43,43, Nelson,(Can't Live Without Your) Love And Affection,54,5,NA,NA,NA,NA,nelson-53x53.jpg
44,44,Anita Baker,Talk To Me,44,7,NA,NA,NA,NA,anita-baker-4eh-53x53.jpg
45,25,George LaMond,Bad Of The Heart,28,13,NA,NA,NA,NA,george-lamond-wkd-53x53.jpg
46,46,Maxi Priest,Close To You,52,6,NA,NA,NA,NA,maxi-priest-myk-53x53.jpg
